time,mean_centered,standardized
565.851,23.46432482,0.85097016
566.233,23.06432482,0.83646354
566.619,23.66432482,0.858223471
567.007,22.36432482,0.811076953
567.381,23.06432482,0.83646354
567.777,21.96432482,0.796570332
568.167,22.16432482,0.803823643
568.556,19.36432482,0.702277297
568.946,20.46432482,0.742170504
569.331,19.16432482,0.695023986
569.728,20.46432482,0.742170504
570.139,20.96432482,0.76030378
570.548,20.96432482,0.76030378
570.955,18.76432482,0.680517365
571.367,20.76432482,0.75305047
571.775,19.46432482,0.705903952
572.19,15.46432482,0.560837743
572.619,16.86432482,0.611610916
573.037,18.36432482,0.666010744
573.462,17.86432482,0.647877468
573.902,20.96432482,0.76030378
574.353,21.06432482,0.763930435
574.803,21.26432482,0.771183746
575.265,18.06432482,0.655130779
575.73,21.66432482,0.785690367
576.222,22.06432482,0.800196987
576.723,20.46432482,0.742170504
577.242,20.46432482,0.742170504
577.769,20.26432482,0.734917193
578.305,18.26432482,0.662384089
578.857,22.06432482,0.800196987
579.435,20.66432482,0.749423814
579.821,13.26432482,0.481051328
580.019,12.96432482,0.470171363
580.4,5.364324818,0.194545566
580.695,-0.535675182,-0.019427092
581.16,-5.635675182,-0.204386508
581.507,-11.43567518,-0.414732511
582,-15.43567518,-0.55979872
582.391,-20.93567518,-0.759264757
583.034,-24.13567518,-0.875317724
583.413,-20.23567518,-0.73387817
586.406,-6.835675182,-0.247906371
586.893,-4.835675182,-0.175373266
587.647,3.564324818,0.129265772
588.034,7.964324818,0.288838602
588.716,15.46432482,0.560837743
589.224,19.36432482,0.702277297
589.868,17.26432482,0.626117537
590.335,12.76432482,0.462918052
590.893,6.564324818,0.238065429
592.279,-5.135675182,-0.186253232
592.697,-1.435675182,-0.052066989
593.415,2.364324818,0.085745909
593.87,7.264324818,0.263452015
594.639,7.164324818,0.25982536
595.189,2.064324818,0.074865944
595.95,-9.635675182,-0.349452717
596.515,-14.43567518,-0.523532167
597.443,-14.53567518,-0.527158823
597.966,-11.83567518,-0.429239132
598.833,-4.835675182,-0.175373266
599.434,-1.435675182,-0.052066989
600.882,1.664324818,0.060359323
602.278,7.064324818,0.256198705
603.673,8.264324818,0.299718567
605.076,13.66432482,0.495557949
606.374,17.66432482,0.640624158
607.708,23.76432482,0.861850126
608.929,28.36432482,1.028676266
610.136,26.86432482,0.974276438
611.319,28.76432482,1.043182887
612.514,27.16432482,0.985156404
613.709,25.16432482,0.912623299
614.923,21.66432482,0.785690367
616.227,21.56432482,0.782063711
617.544,21.46432482,0.778437056
618.955,17.06432482,0.618864226
620.338,14.56432482,0.528197846
621.76,12.16432482,0.441158121
623.214,7.764324818,0.281585291
624.69,6.464324818,0.234438773
625.57,3.464324818,0.125639117
626.215,-3.035675182,-0.110093472
627.211,-15.93567518,-0.577931996
627.999,-25.83567518,-0.936970862
629.446,-32.13567518,-1.165450141
630.295,-30.93567518,-1.121930278
632.001,-31.33567518,-1.136436899
632.856,-35.23567518,-1.277876453
634.592,-38.73567518,-1.404809385
635.489,-36.93567518,-1.339529591
636.957,-37.83567518,-1.372169488
